id,level,task,rt,acc
0a4DqEEKSb,easy,MS,8.974378571428572,0.9285714285714286
0a4DqEEKSb,hard,MS,17.382426666666667,0.5047619047619047
0a4DqEEKSb,medium,MS,12.68747857142857,0.6571428571428571
0dkwUmCwzJ,easy,MS,7.923446666666667,0.9777777777777777
0dkwUmCwzJ,hard,MS,17.3038,0.6761904761904762
0dkwUmCwzJ,medium,MS,13.46877142857143,0.9857142857142858
0wY7q7AFDw,easy,MS,8.75499375,1
0wY7q7AFDw,hard,MS,16.383886666666665,0.5714285714285714
0wY7q7AFDw,medium,MS,14.044126666666667,0.9733333333333334
12zOSfawTO,easy,MS,12.615633333333333,0.9333333333333333
12zOSfawTO,hard,MS,21.422575,0.5535714285714286
12zOSfawTO,medium,MS,23.387978571428572,0.8857142857142857
2HJHCZEQE1,easy,MS,17.01872857142857,1
2HJHCZEQE1,hard,MS,43.93152666666666,1
2HJHCZEQE1,medium,MS,38.10508,0.9733333333333334
2W50OifXwA,easy,MS,6.73175,1
2W50OifXwA,hard,MS,14.536333333333333,0.6857142857142857
2W50OifXwA,medium,MS,10.0834,0.9866666666666667
4PjgFYmt2Z,easy,MS,8.034557142857143,1
4PjgFYmt2Z,hard,MS,14.5674,0.8214285714285714
4PjgFYmt2Z,medium,MS,12.121175,1
5oMH7YJKDi,easy,MS,6.21175,1
5oMH7YJKDi,hard,MS,11.80575,0.9732142857142857
5oMH7YJKDi,medium,MS,8.700714285714286,1
6xDo1DDaCf,easy,MS,12.783,1
6xDo1DDaCf,hard,MS,27.7302,0.9809523809523809
6xDo1DDaCf,medium,MS,20.010733333333334,1
7SltMY2Jba,easy,MS,10.4719375,1
7SltMY2Jba,hard,MS,19.9400625,0.7232142857142857
7SltMY2Jba,medium,MS,17.314214285714286,0.9571428571428572
7s1EYKyluI,easy,MS,11.986933333333333,0.9555555555555556
7s1EYKyluI,hard,MS,18.04696,0.4666666666666667
7s1EYKyluI,medium,MS,17.870035714285713,0.6571428571428571
8EBFmIUfAy,easy,MS,13.205886666666666,0.9555555555555556
8EBFmIUfAy,hard,MS,28.189339999999998,0.6761904761904762
8EBFmIUfAy,medium,MS,32.14386666666667,0.8133333333333334
8JrN5VwG94,easy,MS,9.466846153846154,0.9743589743589743
8JrN5VwG94,hard,MS,8.835666666666667,0.19999999999999998
