id,level,task,rt,acc
1W5HQaoCSR,easy,MR,5.78485625,0.875
1W5HQaoCSR,hard,MR,17.4365625,0.8125
1W5HQaoCSR,medium,MR,8.552464285714287,0.7857142857142857
2Rn7YC7ktN,easy,MR,3.98849375,0.875
2Rn7YC7ktN,hard,MR,8.29085,1
2Rn7YC7ktN,medium,MR,4.722092307692308,1
2dX8HaA5QM,easy,MR,5.61185625,0.875
2dX8HaA5QM,hard,MR,6.200313333333333,0.4666666666666667
2dX8HaA5QM,medium,MR,4.6281,0.6666666666666666
2vlCeeOoXs,easy,MR,5.419733333333333,0.9333333333333333
2vlCeeOoXs,hard,MR,10.4006,0.8
2vlCeeOoXs,medium,MR,7.209,0.8666666666666667
3hMsm8I7aY,easy,MR,1.6528666666666667,0.3333333333333333
3hMsm8I7aY,hard,MR,1.4223333333333332,0.5333333333333333
3hMsm8I7aY,medium,MR,2.2330714285714284,0.5714285714285714
5oQkfRc0Dh,easy,MR,3.2908933333333334,0.8
5oQkfRc0Dh,hard,MR,5.837257142857143,0.8571428571428571
5oQkfRc0Dh,medium,MR,5.348427272727273,0.7272727272727273
8BtJMmB1PT,easy,MR,5.343406666733333,0.8666666666666667
8BtJMmB1PT,hard,MR,6.8010733332,0.5333333333333333
8BtJMmB1PT,medium,MR,9.953668749937501,0.4375
8PPM98ESGr,easy,MR,3.648433333333333,0.3333333333333333
8PPM98ESGr,hard,MR,8.800553333333333,0.6666666666666666
8PPM98ESGr,medium,MR,5.92731875,0.5625
8eLeJBm5SV,easy,MR,8.44544375,1
8eLeJBm5SV,hard,MR,13.548307142857142,0.5
8eLeJBm5SV,medium,MR,18.311826666666665,0.8666666666666667
8xVAczfPKp,easy,MR,8.884173333333333,1
8xVAczfPKp,hard,MR,0.5042692307692308,0.7692307692307693
8xVAczfPKp,medium,MR,3.9617933333333335,0.6
DoJgv77gQp,easy,MR,6.45041875,0.875
DoJgv77gQp,hard,MR,11.4939,0.5625
DoJgv77gQp,medium,MR,7.9073199999999995,0.6666666666666666
EgEJAn9pKN,easy,MR,5.18289375,0.875
EgEJAn9pKN,hard,MR,5.322253333333333,0.3333333333333333
EgEJAn9pKN,medium,MR,0.3136785714285714,0.35714285714285715
ExbVOsMHAA,easy,MR,5.040466666666666,0.6
ExbVOsMHAA,hard,MR,4.6124375,0.625
ExbVOsMHAA,medium,MR,4.8053333333333335,0.6666666666666666
FDaGWmAPTr,easy,MR,3.5735615384615382,1
FDaGWmAPTr,hard,MR,6.6498625,0.5625
FDaGWmAPTr,medium,MR,10.30645,0.6875
FfPm6QztsA,easy,MR,5.859607142857143,0.8571428571428571
FfPm6QztsA,hard,MR,7.67896,0.8666666666666667
FfPm6QztsA,medium,MR,8.298273333333333,0.6666666666666666
GJzcwSPe9Z,easy,MR,18.04375,0.75
GJzcwSPe9Z,hard,MR,18.7195,0.75
GJzcwSPe9Z,medium,MR,17.491666666666667,0.8
Go0eoSC1Hu,easy,MR,3.9001615384615387,1
Go0eoSC1Hu,hard,MR,10.96430625,0.9375
Go0eoSC1Hu,medium,MR,5.16779375,1
HF94YUUt2C,easy,MR,2.8271466666666667,0.8
HF94YUUt2C,hard,MR,5.7325875,0.8125
HF94YUUt2C,medium,MR,4.906525,0.8125
HajArhl9Mf,easy,MR,7.6345625,0.875
HajArhl9Mf,hard,MR,6.6469125,0.75
HajArhl9Mf,medium,MR,4.972357142857143,0.7857142857142857
HmPsw2WtYS,easy,MR,2.275275,0.8125
HmPsw2WtYS,hard,MR,3.8878357142857145,0.9285714285714286
HmPsw2WtYS,medium,MR,4.9306,0.75
Hxjg3OTYhu,easy,MR,4.433818749875,0.375
Hxjg3OTYhu,hard,MR,3.2690937502499997,0.4375
Hxjg3OTYhu,medium,MR,3.489043749875,0.3125
I64skoy66n,easy,MR,4.2579875000000005,0.8125
I64skoy66n,hard,MR,8.812526666666667,0.7333333333333333
I64skoy66n,medium,MR,8.33305625,0.8125
IMJ2Wgu1zI,easy,MR,4.33804375,0.8125
IMJ2Wgu1zI,hard,MR,8.54538125,0.9375
IMJ2Wgu1zI,medium,MR,7.321125,1
JP0BqEE4Fj,easy,MR,25.473025,1
JP0BqEE4Fj,hard,MR,40.77144285714286,0.9285714285714286
JP0BqEE4Fj,medium,MR,33.117466666666665,1
JpDUHBwJT1,easy,MR,4.578115384615384,1
JpDUHBwJT1,hard,MR,11.98816875,0.8125
JpDUHBwJT1,medium,MR,10.102375,1
KCZtWafWV1,easy,MR,1.4277,0.875
KCZtWafWV1,hard,MR,4.34486875,0.75
KCZtWafWV1,medium,MR,3.97962,0.7333333333333333
LMH4MBXVwL,easy,MR,9.45533125,0.9375
LMH4MBXVwL,hard,MR,11.81603125,0.875
LMH4MBXVwL,medium,MR,8.908193333333333,0.8666666666666667
OSi3LnpELr,easy,MR,6.195233333333333,0.7333333333333333
OSi3LnpELr,hard,MR,11.57484375,0.4375
OSi3LnpELr,medium,MR,5.692342857142857,0.7857142857142857
P7WDUMyOEc,easy,MR,8.949885714285713,0.7857142857142857
P7WDUMyOEc,hard,MR,4.230335714285714,0.5714285714285714
P7WDUMyOEc,medium,MR,6.841646666666667,0.6
