id,level,task,rt,acc
YQfNrv0e5B,medium,ST,1.2043466666666667,0.9333333333333333
YlvUbMLU90,easy,ST,1.826223076923077,1
YlvUbMLU90,hard,ST,1.6363,0.5333333333333333
YlvUbMLU90,medium,ST,1.3198733333333332,0.8
aqEAPJJI8e,easy,ST,1.3179214285714285,1
aqEAPJJI8e,hard,ST,2.2556214285714287,0.6428571428571429
aqEAPJJI8e,medium,ST,1.45285625,0.875
bKUxjX0i0W,easy,ST,1.1816066666666667,0.9333333333333333
bKUxjX0i0W,hard,ST,0.99329375,0.5
bKUxjX0i0W,medium,ST,1.2192125,0.875
cCWrG11sgp,easy,ST,1.5818857142857143,1
cCWrG11sgp,hard,ST,2.6294875,0.875
cCWrG11sgp,medium,ST,1.77628,1
cGANl4iQl1,easy,ST,1.4952866666666667,0.9333333333333333
cGANl4iQl1,hard,ST,1.117775,0.5
cGANl4iQl1,medium,ST,1.5759133333333333,0.6666666666666666
cSI9W49vxo,easy,ST,0.71318,0.9333333333333333
cSI9W49vxo,hard,ST,1.04143125,0.5
cSI9W49vxo,medium,ST,0.6977333333333333,0.9333333333333333
cdCa7qlKqK,easy,ST,0.98993125,0.9375
cdCa7qlKqK,hard,ST,2.38920625,0.75
cdCa7qlKqK,medium,ST,1.41516,0.8666666666666667
gI6hCgCchT,easy,ST,2.1890875,0.9375
gI6hCgCchT,hard,ST,1.5655733333333333,0.8
gI6hCgCchT,medium,ST,1.6235333333333333,0.9333333333333333
h3qLkF1oCE,easy,ST,0.8770846153846154,1
h3qLkF1oCE,hard,ST,1.0827,0.7333333333333333
h3qLkF1oCE,medium,ST,0.9598428571428571,0.7857142857142857
jDL2pqqoXv,easy,ST,1.7655333333333334,1
jDL2pqqoXv,hard,ST,2.6395625,0.9375
jDL2pqqoXv,medium,ST,2.3234,0.9333333333333333
jKBHzXx0Pg,easy,ST,1.818523076923077,0.9230769230769231
jKBHzXx0Pg,hard,ST,2.607507142857143,1
jKBHzXx0Pg,medium,ST,1.9620066666666667,1
kGWL9y5AS9,easy,ST,2.1599375,0.9375
kGWL9y5AS9,hard,ST,5.19620625,0.9375
kGWL9y5AS9,medium,ST,3.344813333333333,0.9333333333333333
ky7vtw0gdz,easy,ST,0.7530333333333333,0.8666666666666667
ky7vtw0gdz,hard,ST,1.0252066666666666,0.7333333333333333
ky7vtw0gdz,medium,ST,1.7592375,0.8125
lO4tI9SjJX,easy,ST,1.14235,1
lO4tI9SjJX,hard,ST,1.5559214285714285,0.7857142857142857
lO4tI9SjJX,medium,ST,1.84725,0.8125
ntoLpzjCrW,easy,ST,2.2279857142857145,1
ntoLpzjCrW,hard,ST,4.553153333333333,0.9333333333333333
ntoLpzjCrW,medium,ST,3.273066666666667,1
pevbr5tS1I,easy,ST,0.84896,1
pevbr5tS1I,hard,ST,1.3394666666666666,0.8666666666666667
pevbr5tS1I,medium,ST,1.1703642857142857,0.7857142857142857
rh40WUcVcA,easy,ST,0.8900133333333333,0.7333333333333333
rh40WUcVcA,hard,ST,1.53056,0.4
