id,level,task,rt,acc
YQfNrv0e5B,medium,MR,13.491513333333334,0.8666666666666667
YlvUbMLU90,easy,MR,3.71126875,0.875
YlvUbMLU90,hard,MR,4.03343125,0.5625
YlvUbMLU90,medium,MR,3.52734375,0.6875
aqEAPJJI8e,easy,MR,2.34624,0.4666666666666667
aqEAPJJI8e,hard,MR,1.6095933333333332,0.4666666666666667
aqEAPJJI8e,medium,MR,1.3543733333333334,0.4
bKUxjX0i0W,easy,MR,2.22659375,0.5625
bKUxjX0i0W,hard,MR,2.279333333333333,0.7333333333333333
bKUxjX0i0W,medium,MR,2.26843125,0.4375
cCWrG11sgp,easy,MR,4.380646666666666,0.7333333333333333
cCWrG11sgp,hard,MR,0.6715461538461538,0.6153846153846154
cCWrG11sgp,medium,MR,7.1793125,0.9375
cGANl4iQl1,easy,MR,3.21162,0.8666666666666667
cGANl4iQl1,hard,MR,4.9781466666666665,0.4666666666666667
cGANl4iQl1,medium,MR,7.1974875,0.4375
cSI9W49vxo,easy,MR,1.7021076923076923,0.8461538461538461
cSI9W49vxo,hard,MR,4.89861875,0.75
cSI9W49vxo,medium,MR,3.485646666666667,0.8
cdCa7qlKqK,easy,MR,5.169086666666667,0.8
cdCa7qlKqK,hard,MR,8.584518749999999,0.625
cdCa7qlKqK,medium,MR,5.214025,0.6875
gI6hCgCchT,easy,MR,6.990566666666667,0.6666666666666666
gI6hCgCchT,hard,MR,12.184906250000001,0.5
gI6hCgCchT,medium,MR,18.8183875,0.625
h3qLkF1oCE,easy,MR,2.1187933333333335,0.3333333333333333
h3qLkF1oCE,hard,MR,2.118975,0.4375
h3qLkF1oCE,medium,MR,2.00374,0.4666666666666667
jDL2pqqoXv,easy,MR,2.797357142857143,0.42857142857142855
jDL2pqqoXv,hard,MR,4.096933333333333,0.3333333333333333
jDL2pqqoXv,medium,MR,5.0875,0.5625
jKBHzXx0Pg,easy,MR,6.2319466666666665,0.8666666666666667
jKBHzXx0Pg,hard,MR,13.08871875,0.8125
jKBHzXx0Pg,medium,MR,9.09813125,0.8125
kGWL9y5AS9,easy,MR,5.61683125,0.5625
kGWL9y5AS9,hard,MR,9.1678625,0.5625
kGWL9y5AS9,medium,MR,10.729413333333333,0.4666666666666667
ky7vtw0gdz,easy,MR,0.08879285714285715,0.5
ky7vtw0gdz,hard,MR,8.57315,0.42857142857142855
ky7vtw0gdz,medium,MR,5.9148625,0.4375
lO4tI9SjJX,easy,MR,7.2245928571428575,0.9285714285714286
lO4tI9SjJX,hard,MR,12.68373076923077,0.6923076923076923
lO4tI9SjJX,medium,MR,14.06891875,0.625
ntoLpzjCrW,easy,MR,2.95476,0.6666666666666666
ntoLpzjCrW,hard,MR,4.82695,0.4375
ntoLpzjCrW,medium,MR,7.5678875,0.4375
pevbr5tS1I,easy,MR,4.094525,0.5625
pevbr5tS1I,hard,MR,3.96858125,0.5625
pevbr5tS1I,medium,MR,3.9993125,0.5625
rh40WUcVcA,easy,MR,0.8502545454545455,0.6363636363636364
rh40WUcVcA,hard,MR,2.3854875,0.4375
rh40WUcVcA,medium,MR,0.7730384615384616,0.6153846153846154
sPXXgeOo7t,easy,MR,3.2960000000000003,0.8666666666666667
sPXXgeOo7t,hard,MR,4.42469375,0.625
sPXXgeOo7t,medium,MR,4.42259375,0.75
t9OiOaQwxH,easy,MR,2.8298428571428573,0.5
t9OiOaQwxH,hard,MR,9.60852,0.4666666666666667
t9OiOaQwxH,medium,MR,2.4614666666666665,0.7333333333333333
ttxEdLIMGM,easy,MR,9.356753846153847,0.8461538461538461
ttxEdLIMGM,hard,MR,7.73033125,0.5625
ttxEdLIMGM,medium,MR,9.958575,0.75
u8oFh0ZHHs,easy,MR,0.9988230769230769,0.5384615384615384
u8oFh0ZHHs,hard,MR,0.9144214285714286,0.5
u8oFh0ZHHs,medium,MR,1.1287666666666667,0.4666666666666667
ujNKR4re1M,easy,MR,5.126713333333333,0.9333333333333333
ujNKR4re1M,hard,MR,15.847657142857143,0.7857142857142857
ujNKR4re1M,medium,MR,12.332586666666666,0.9333333333333333
v8TXZ0YflN,easy,MR,6.41781875,0.8125
v8TXZ0YflN,hard,MR,3.8086066666666665,0.6666666666666666
v8TXZ0YflN,medium,MR,5.16278,0.8
vBoSbHJ7AD,easy,MR,9.549,0.8
vBoSbHJ7AD,hard,MR,9.973923076923077,0.8461538461538461
vBoSbHJ7AD,medium,MR,7.108,0.8666666666666667
wBsXFrRWgF,easy,MR,3.797725,0.9375
wBsXFrRWgF,hard,MR,2.2522285714285712,0.35714285714285715
wBsXFrRWgF,medium,MR,2.9201875,0.3125
wT2BNjpDXV,easy,MR,3.8906875,1
wT2BNjpDXV,hard,MR,12.508933333333333,0.7333333333333333
wT2BNjpDXV,medium,MR,11.43475,1
wiRZfBYOru,easy,MR,5.946575,0.6875
wiRZfBYOru,hard,MR,9.48643125,0.4375
wiRZfBYOru,medium,MR,3.9151866666666666,0.6
woSzLv5BIV,easy,MR,2.49135625,0.25
woSzLv5BIV,hard,MR,1.0539928571428572,0.2857142857142857
woSzLv5BIV,medium,MR,1.17245,0.5714285714285714
yTPpr0532t,easy,MR,5.45125,0.375
yTPpr0532t,hard,MR,3.6237,0.4375
